ticker,name,companyCode,companyName,custodianCode,custodianName,indexTicker,indexName,indexStartDate,managerNames,establishDate,assetal,assetalName,manage,manageName,organizationform,organizationformName,investarea,investareaName,exchangemarket,exchangemarketName,assetalNet,nav,navUnit,navChange,navChange1w,navChange1m,navChange3m,navChange6m,navChange9m,navChangeYtd,navChange1y,navAnnualReturns2y,navAnnualReturns3y,navAnnualReturns5y,navAnnualReturns10y,navBeta3mJSW001,navBeta6mJSW001,navBeta9mJSW001,navBeta1yJSW001,navBeta2yJSW001,navBeta3yJSW001,navBeta5yJSW001,navBeta10yJSW001,navBeta15yJSW001,navBetaYtdJSW001,navBetaAllJSW001,navBeta2007JSW001,navBeta2015JSW001,trackingError,navBeta2008JSW001,navBeta2016JSW001,pctOfFloat,pctOfStock,stkShares,isEnd,pctOfNav 
159804,国寿创精选88,80416753,国寿安保,10000018,中信证券,'399291,创精选88,2020-03-04,{'30322944': '李康'},2020-03-04,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,2.52,1.0784,人民币,-1.75,-3.88,-4.03,-11.25,-7.54,10.42,-5.79,--,--,--,--,--,1.23,1.06,1.03,--,--,--,--,--,--,--,0.9,--,--,0.07,--,--,--,--,--,False,--
159959,银华央企ETF,80000235,银华基金,80001067,工商银行,'000860,结构调整,2018-10-22,{'30134062': '周大鹏'},2018-10-22,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,23.37,1.2524,人民币,-2.41,-0.83,8.79,17.26,18.57,33.86,5.58,26.81,14.83,--,--,--,1.04,0.96,1.04,1.03,0.93,--,--,--,--,--,0.89,--,--,--,--,--,--,--,--,False,--
512960,博时央调ETF,80000226,博时基金,10000020,招商银行,'000860,结构调整,2018-10-19,{'30164013': '赵云阳'},2018-10-19,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,78.84,1.1901,人民币,-2.46,-0.8,8.76,17.56,18.3,33.61,5.57,26.63,14.7,--,--,--,1.05,0.97,1.04,1.03,0.94,--,--,--,--,--,0.91,--,--,--,--,--,--,--,--,False,--
512950,华夏央企ETF,80000222,华夏基金,80001120,农业银行,'000860,结构调整,2018-10-19,{'30363252': '荣膺'},2018-10-19,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,85.93,1.192,人民币,-2.44,-0.8,8.61,17.14,17.99,33.51,5.44,26.39,14.26,--,--,--,1.05,0.96,1.05,1.03,0.94,--,--,--,--,--,0.91,--,--,--,--,--,--,--,--,False,--
006438,博时央调联接A,80000226,博时基金,10000020,招商银行,'000860,结构调整,2018-11-14,{'30164013': '赵云阳'},2018-11-14,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,2.69,1.2416,人民币,-2.33,-0.76,8.27,16.56,17.26,31.69,5.28,25.11,12.91,--,--,--,1.0,0.92,0.99,0.98,0.85,--,--,--,--,--,0.82,--,--,--,--,--,--,--,--,False,--
006196,华夏央企联接A,80000222,华夏基金,80001120,农业银行,'000860,结构调整,2018-11-14,{'30363252': '荣膺'},2018-11-14,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,2.84,1.2522,人民币,-2.31,-0.75,8.14,16.17,17.01,31.88,5.14,25.2,13.18,--,--,--,1.0,0.92,1.0,0.98,0.86,--,--,--,--,--,0.82,--,--,--,--,--,--,--,--,False,--
006119,银华央调联接,80000235,银华基金,80001067,工商银行,'000860,结构调整,2018-11-15,{'30134062': '周大鹏'},2018-11-15,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,0.09,1.1662,人民币,-2.27,-0.79,8.34,16.73,16.13,30.72,5.09,24.45,9.1,--,--,--,0.99,0.91,1.0,0.98,0.7,--,--,--,--,--,0.67,--,--,--,--,--,--,--,--,False,--
006034,富国国际指数,80000221,富国基金,80001068,建设银行,'MSC258,MSCI中国A股国际通指数,2018-12-25,"{'30072180': '徐幼华', '30307139': '方旻'}",2018-12-25,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,1.49,2.0021,人民币,-2.58,1.84,11.07,18.95,25.68,53.3,7.51,53.79,42.48,--,--,--,1.07,1.07,1.01,0.98,0.87,--,--,--,--,--,0.85,--,--,--,--,--,--,--,--,False,--
512280,景顺MSCIETF,80000251,景顺长城,80001120,农业银行,'MSC258,MSCI中国A股国际通指数,2018-04-27,{'30347518': '张晓南'},2018-04-27,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,1.79,1.6438,人民币,-2.5,1.4,10.39,20.6,29.13,56.39,6.63,53.08,40.09,--,--,--,1.09,1.05,1.01,0.99,1.02,--,--,--,--,--,0.99,--,--,--,--,--,--,--,--,False,--
512090,MSCI易基ETF,80000229,易方达基金,80001122,中国银行,'MSC258,MSCI中国A股国际通指数,2018-05-17,"{'30674289': '宋钊贤', '30484401': '范冰'}",2018-05-17,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,6.47,1.7641,人民币,-2.53,1.57,10.2,20.22,27.89,59.05,6.56,57.65,43.54,--,--,--,1.1,1.06,1.04,1.02,1.06,--,--,--,--,--,1.02,--,--,--,--,--,--,--,--,False,--
006063,景顺国际指数,80000251,景顺长城,80001068,建设银行,'MSC258,MSCI中国A股国际通指数,2018-07-10,{'30276831': '徐喻军'},2018-07-10,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,0.67,1.6972,人民币,-2.47,1.45,9.58,16.04,19.31,48.14,6.22,46.18,38.24,--,--,--,1.04,0.96,1.0,0.99,0.98,--,--,--,--,--,1.0,--,--,--,--,--,--,--,--,False,--
512180,建信MSCIETF,80065990,建信基金,80016241,中金公司,'MSC258,MSCI中国A股国际通指数,2018-04-19,{'30053299': '梁洪昀'},2018-04-19,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,1.93,1.5725,人民币,-2.53,1.19,9.79,18.73,24.08,50.41,6.16,46.63,36.92,--,--,--,1.09,1.07,1.03,1.01,1.02,--,--,--,--,--,0.99,--,--,0.29,--,--,--,--,--,False,--
006704,易基MSCIA股联接A,80000229,易方达基金,80001122,中国银行,'MSC258,MSCI中国A股国际通指数,2019-03-13,"{'30674289': '宋钊贤', '30484401': '范冰'}",2019-03-13,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,1.03,1.6158,人民币,-2.39,1.48,9.58,18.93,25.95,54.62,6.16,53.37,--,--,--,--,1.04,0.99,0.98,0.96,--,--,--,--,--,--,0.91,--,--,--,--,--,--,--,--,False,--
512160,MSCIA股国际通ETF,80000220,南方基金,80001122,中国银行,'MSC258,MSCI中国A股国际通指数,2018-04-03,{'30163568': '罗文杰'},2018-04-03,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,8.28,1.7268,人民币,-2.58,1.15,9.66,18.05,24.68,55.99,6.14,53.65,42.02,--,--,--,1.11,1.08,1.05,1.04,1.08,--,--,--,--,--,1.04,--,--,--,--,--,--,--,--,False,--
005832,景顺MSCI联接,80000251,景顺长城,80001120,农业银行,'MSC258,MSCI中国A股国际通指数,2018-05-16,{'30347518': '张晓南'},2018-05-16,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,0.47,1.5901,人民币,-2.35,1.28,9.63,19.1,26.68,51.07,6.14,48.09,36.46,--,--,--,1.02,0.99,0.94,0.92,0.95,--,--,--,--,--,0.92,--,--,--,--,--,--,--,--,False,--
515160,招商MSCI中国A股ETF,80036782,招商基金,80001122,中国银行,'MSC258,MSCI中国A股国际通指数,2020-02-03,"{'30137090': '王超', '30316018': '白海峰'}",2020-02-03,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,11.09,1.4904,人民币,-2.46,1.17,9.32,16.5,21.55,55.63,5.86,--,--,--,--,--,1.06,1.06,1.06,--,--,--,--,--,--,--,0.93,--,--,--,--,--,--,--,--,False,--
005829,建信MSCI联接A,80065990,建信基金,80016241,中金公司,'MSC258,MSCI中国A股国际通指数,2018-05-16,{'30053299': '梁洪昀'},2018-05-16,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,0.81,1.6813,人民币,-2.38,1.1,9.17,17.44,22.29,46.59,5.75,43.14,34.29,--,--,--,1.03,1.01,0.97,0.94,0.96,--,--,--,--,--,0.81,--,--,--,--,--,--,--,--,False,--
159966,华夏创蓝筹ETF,80000222,华夏基金,80001120,农业银行,'399295,创业蓝筹,2019-06-14,{'30363252': '荣膺'},2019-06-14,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,14.6,0.6602,人民币,-3.07,2.31,9.06,13.56,14.24,49.76,5.32,59.04,--,--,--,--,1.21,1.18,0.88,0.91,--,--,--,--,--,--,0.9,--,--,--,--,--,--,--,--,False,--
007472,华夏蓝筹联接A,80000222,华夏基金,80001120,农业银行,'399295,创业蓝筹,2019-06-26,{'30363252': '荣膺'},2019-06-26,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,9.25,1.8341,人民币,-2.92,2.09,8.33,12.33,12.83,45.26,4.83,53.6,--,--,--,--,1.15,1.12,0.84,0.86,--,--,--,--,--,--,0.84,--,--,--,--,--,--,--,--,False,--
159967,华夏创成长ETF,80000222,华夏基金,80001120,农业银行,'399296,创成长,2019-06-21,{'30363252': '荣膺'},2019-06-21,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,28.56,0.7273,人民币,-3.99,3.69,21.45,40.21,41.41,95.29,16.01,112.05,--,--,--,--,1.74,1.49,0.97,1.07,--,--,--,--,--,--,1.05,--,--,--,--,--,--,--,--,False,--
007474,华夏成长联接A,80000222,华夏基金,80001120,农业银行,'399296,创成长,2019-06-26,{'30363252': '荣膺'},2019-06-26,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,4.8,2.4254,人民币,-3.74,3.61,20.31,37.59,38.79,87.93,15.14,104.45,--,--,--,--,1.65,1.41,0.92,1.0,--,--,--,--,--,--,0.97,--,--,--,--,--,--,--,--,False,--
006524,前海MSCI指数A,80280038,前海开源,10000020,招商银行,'MSC271,MSCI中国A股人民币指数,2018-11-27,{'30657996': '梁溥森'},2018-11-27,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,0.14,1.6795,人民币,-1.77,2.13,10.74,19.33,23.43,49.01,7.1,46.81,35.42,--,--,--,1.07,1.08,0.94,0.92,0.95,--,--,--,--,--,0.95,--,--,0.29,--,--,--,--,--,False,--
007806,建信MSCIA股指数A,80065990,建信基金,10000001,浦发银行,'MSC271,MSCI中国A股人民币指数,2019-11-13,"{'30161722': '叶乐天', '30573094': '赵云煜'}",2019-11-13,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,1.37,1.5308,人民币,-2.61,1.91,10.99,17.52,24.72,58.88,6.93,58.6,--,--,--,--,1.13,1.04,1.05,1.02,--,--,--,--,--,--,1.0,--,--,0.21,--,--,--,--,--,False,--
515780,浦银MSCIETF,80091787,浦银安盛,80001122,中国银行,'MSC271,MSCI中国A股人民币指数,2020-04-30,"{'30065466': '陈士俊', '30586052': '高钢杰'}",2020-04-30,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,2.63,1.5304,人民币,-2.52,1.38,10.21,19.71,28.73,--,6.52,--,--,--,--,--,1.09,1.05,--,--,--,--,--,--,--,--,0.97,--,--,--,--,--,--,--,--,False,--
515770,上投MSCIAETF,80050229,上投摩根,10000590,平安银行,'MSC271,MSCI中国A股人民币指数,2020-05-13,{'30414353': '胡迪'},2020-05-13,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,2.75,1.3893,人民币,-2.53,1.15,10.04,18.68,22.58,--,6.4,--,--,--,--,--,1.09,1.08,--,--,--,--,--,--,--,--,0.99,--,--,--,--,--,--,--,--,False,--
512380,银华MSCIETF,80000235,银华基金,80001067,工商银行,'MSC271,MSCI中国A股人民币指数,2019-03-19,{'30134062': '周大鹏'},2019-03-19,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,3.15,1.5235,人民币,-2.57,1.1,9.83,19.42,27.15,54.48,6.15,51.17,--,--,--,--,1.1,1.05,1.03,1.01,--,--,--,--,--,--,0.99,--,--,--,--,--,--,--,--,False,--
009374,浦银MSCIA股联接A,80091787,浦银安盛,80001122,中国银行,'MSC271,MSCI中国A股人民币指数,2020-09-23,"{'30065466': '陈士俊', '30586052': '高钢杰'}",2020-09-23,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,1.24,1.1469,人民币,-2.36,1.28,9.12,17.31,--,--,6.08,--,--,--,--,--,1.01,--,--,--,--,--,--,--,--,--,0.78,--,--,--,--,--,--,--,--,False,--
512320,工银MSCI中国ETF,80064225,工银瑞信,80066058,中信建投,'MSC271,MSCI中国A股人民币指数,2020-06-29,{'30625153': '邓皓友'},2020-06-29,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,1.21,1.137,人民币,-2.54,1.1,9.54,17.49,18.82,--,6.04,--,--,--,--,--,1.09,1.02,--,--,--,--,--,--,--,--,0.56,--,--,--,--,--,--,--,--,False,--
008944,上投MSCIETF联接A,80050229,上投摩根,10000590,平安银行,'MSC271,MSCI中国A股人民币指数,2020-07-22,{'30414353': '胡迪'},2020-07-22,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,1.36,1.1401,人民币,-2.41,1.02,9.33,17.44,16.98,--,5.91,--,--,--,--,--,1.04,0.92,--,--,--,--,--,--,--,--,0.79,--,--,--,--,--,--,--,--,False,--
006339,银华MSCIA股联接A,80000235,银华基金,80001067,工商银行,'MSC271,MSCI中国A股人民币指数,2019-06-05,{'30134062': '周大鹏'},2019-06-05,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,0.33,1.5647,人民币,-2.43,1.03,9.3,18.29,25.24,50.69,5.79,48.06,--,--,--,--,1.04,1.0,0.98,0.95,--,--,--,--,--,--,0.91,--,--,--,--,--,--,--,--,False,--
512550,嘉实富时中国ETF,80000223,嘉实基金,80001122,中国银行,'830009,富时A50,2017-07-03,"{'30401026': '刘珈吟', '30587924': '高峰'}",2017-07-03,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,1.32,1.827,人民币,-2.57,1.29,10.06,19.54,28.62,53.88,5.41,48.83,39.49,14.48,--,--,0.98,0.82,0.95,0.91,0.9,0.92,--,--,--,--,0.93,--,--,--,--,--,--,--,--,False,--
004488,嘉实富时联接A,80000223,嘉实基金,80001122,中国银行,'830009,富时A50,2017-06-29,"{'30401026': '刘珈吟', '30587924': '高峰'}",2017-06-29,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,0.61,1.7206,人民币,-2.42,1.21,9.29,18.17,26.45,49.94,4.95,45.12,36.02,12.89,--,--,0.92,0.77,0.89,0.85,0.85,0.87,--,--,--,--,0.88,--,--,--,--,--,--,--,--,False,--
000835,华润富时A50指数A,80199117,华润元大,80001120,农业银行,'830009,富时A50,2014-11-20,"{'30408565': '李武群', '30693354': '胡永杰'}",2014-11-20,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,3.15,3.0555,人民币,-2.23,0.46,9.04,17.56,28.65,57.84,4.75,53.55,41.54,16.85,23.08,--,0.87,0.75,0.95,0.9,0.9,0.91,0.88,--,--,--,0.89,--,0.84,--,--,0.88,--,--,--,False,--
512150,富时A50ETF,80534319,汇安基金,80001067,工商银行,'830009,富时A50,2018-12-21,{'30539423': '朱晨歌'},2018-12-21,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,0.5,1.8792,人民币,-2.53,0.95,8.63,18.87,26.7,52.65,4.32,48.4,37.87,--,--,--,0.98,0.82,0.94,0.9,0.84,--,--,--,--,--,0.84,--,--,--,--,--,--,--,--,False,--
006341,MSCI质量指数A,80424512,中金基金,80000012,招商证券,'MSC264,MSCI中国A股国际质量指数,2018-11-22,"{'30508219': '刘重晋', '30132573': '耿帅军'}",2018-11-22,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,4.15,2.8025,人民币,-2.02,2.37,8.91,22.87,33.64,73.98,5.23,82.14,65.84,--,--,--,1.08,1.11,0.81,0.85,0.87,--,--,--,--,--,0.89,--,--,--,--,--,--,--,--,False,--
512390,MSCI低波ETF,80168726,平安基金,10000590,平安银行,'MSC259,MSCI中国A股低波动指数,2018-06-07,{'30138974': '钱晶'},2018-06-07,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,3.06,1.4986,人民币,-1.99,1.05,6.4,12.34,19.07,44.6,4.21,41.47,33.04,--,--,--,0.84,0.98,0.81,0.78,0.85,--,--,--,--,--,0.87,--,--,--,--,--,--,--,--,False,--
006343,中金MSCI指数A,80424512,中金基金,80000012,招商证券,'MSC259,MSCI中国A股低波动指数,2018-10-17,{'30508219': '刘重晋'},2018-10-17,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,0.18,1.5128,人民币,-1.94,0.81,5.45,9.66,12.66,29.79,3.6,26.5,23.37,--,--,--,0.81,0.95,0.79,0.76,0.77,--,--,--,--,--,0.76,--,--,--,--,--,--,--,--,False,--
501311,嘉实新经济HK,80000223,嘉实基金,80001122,中国银行,'HSI118,恒生港股通新经济指数,2019-01-14,"{'30380974': '陈正宪', '30401026': '刘珈吟'}",2019-01-14,Stock,股票,Index,传统指数型,LOF,LOF,Developed,发达市场配置,SHSE,上交所上市,3.12,1.5323,人民币,-0.98,-2.96,10.3,19.77,29.06,55.11,6.45,49.05,25.62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,False,--
159991,招商创业大盘ETF,80036782,招商基金,80066058,中信建投,'399293,创业大盘,2020-03-20,{'30470772': '苏燕青'},2020-03-20,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,3.41,0.6236,人民币,-4.94,3.01,17.68,29.52,33.64,76.93,12.68,--,--,--,--,--,1.17,1.4,1.05,--,--,--,--,--,--,--,1.05,--,--,--,--,--,--,--,--,False,--
159814,西部创业大盘ETF,80147736,西部利得,80001120,农业银行,'399293,创业大盘,2020-06-19,"{'30457867': '盛丰衍', '30669039': '麻旭东'}",2020-06-19,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,0.79,1.2831,人民币,-3.9,2.95,17.45,28.89,32.25,--,12.47,--,--,--,--,--,1.52,1.42,--,--,--,--,--,--,--,--,0.94,--,--,--,--,--,--,--,--,False,--
005051,上投低波指数A,80050229,上投摩根,80001122,中国银行,'SP0713,标普港股通低波红利指数,2017-12-04,"{'30414353': '胡迪', '30464010': '张淑婉'}",2017-12-04,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Developed,发达市场配置,Unlisted,未上市,1.68,0.7924,人民币,-0.6,-2.34,4.29,5.11,0.78,-4.66,3.01,-16.38,-10.83,-8.92,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,False,--
007593,鹏扬500质量指数A,80520165,鹏扬基金,80001069,兴业银行,'930939,500质量,2019-08-29,{'30615460': '施红俊'},2019-08-29,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,1.34,1.5088,人民币,-1.72,1.43,4.12,4.84,12.81,42.52,3.31,40.92,--,--,--,--,0.93,1.09,0.86,0.9,--,--,--,--,--,--,0.86,--,--,--,--,--,--,--,--,False,--
515300,嘉实沪深300红利,80000223,嘉实基金,80001067,工商银行,'930740,300红利LV(人民币),2019-08-08,"{'30380974': '陈正宪', '30279466': '何如'}",2019-08-08,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,0.66,1.0872,人民币,-1.29,-1.82,1.87,3.24,6.08,17.91,1.43,9.29,--,--,--,--,0.45,0.46,0.75,0.7,--,--,--,--,--,--,0.69,--,--,--,--,--,--,--,--,False,--
007605,嘉实红利联接A,80000223,嘉实基金,80001067,工商银行,'930740,300红利LV(人民币),2019-12-09,"{'30380974': '陈正宪', '30279466': '何如'}",2019-12-09,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,0.3,1.0415,人民币,-1.24,-1.76,1.68,2.86,5.34,16.07,1.27,8.19,--,--,--,--,0.43,0.43,0.7,0.66,--,--,--,--,--,--,0.64,--,--,--,--,--,--,--,--,False,--
539003,建信富时100指数A,80065990,建信基金,80001122,中国银行,'W00032,富时100指数,2020-01-10,{'30234422': '李博涵'},2012-06-26,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Developed,发达市场配置,Unlisted,未上市,0.85,0.7753,人民币,-0.07,-1.17,3.09,17.52,5.19,9.19,3.35,-11.15,-3.28,-5.7,5.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.69,--,--,--,--,--,False,--
010343,华宝富时100(QDII)A,80000250,华宝基金,80001068,建设银行,'W00032,富时100指数,2020-11-10,{'30224465': '周晶'},2020-11-10,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Developed,发达市场配置,Unlisted,未上市,0.11,1.0035,人民币,0.0,-1.03,1.71,--,--,--,2.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,False,--
513800,南方顶峰ETF,80000220,南方基金,80001067,工商银行,'W00492,TOPIX,2019-06-12,{'30571936': '崔蕾'},2019-06-12,Stock,股票,Index,传统指数型,ETF,ETF,Developed,发达市场配置,SHSE,上交所上市,0.6,1.1822,人民币,-0.52,0.54,3.6,12.14,12.23,22.29,1.15,8.73,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,False,--
005567,创金A股指数A,80461121,创金合信,10000020,招商银行,'MSC262,MSCI中国A股国际指数(美元),2018-02-07,"{'30674748': '孙悦', '30298491': '王林峰'}",2018-02-07,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,0.37,1.5358,人民币,-2.4,0.85,8.81,16.61,21.39,47.86,5.45,44.25,37.53,--,--,--,1.04,1.03,1.01,0.98,0.99,--,--,--,--,--,0.99,--,--,--,--,--,--,--,--,False,--
512860,华安MSCI中国,80000228,华安基金,80001120,农业银行,'704843,MSCI中国A股国际,2018-09-27,{'30464012': '苏卿云'},2018-09-27,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,0.22,1.7518,人民币,-2.36,1.05,8.73,15.97,18.91,42.69,5.67,38.98,32.37,--,--,--,1.02,1.02,1.0,0.98,1.01,--,--,--,--,--,1.02,--,--,0.1,--,--,--,--,--,False,--
005747,华安MSCIETF联接A,80000228,华安基金,80001120,农业银行,'704843,MSCI中国A股国际,2018-10-24,{'30464012': '苏卿云'},2018-10-24,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,0.06,1.5857,人民币,-2.23,0.96,7.97,14.38,16.08,37.4,5.1,34.1,28.3,--,--,--,0.96,0.95,0.94,0.92,0.96,--,--,--,--,--,0.97,--,--,0.18,--,--,--,--,--,False,--
501069,华宝质量指数,80000250,华宝基金,80001122,中国银行,'SP0715,标普中国A股质量价值指数,2019-01-24,{'30191326': '胡洁'},2019-01-24,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SHSE,上交所上市,0.26,1.4308,人民币,-1.67,0.15,2.47,4.65,5.75,30.22,1.65,32.41,21.08,--,--,--,0.9,1.15,0.94,1.0,0.64,--,--,--,--,--,0.64,--,--,--,--,--,--,--,--,False,--
515510,嘉实500成长,80000223,嘉实基金,80001122,中国银行,'930938,500成长估值,2020-03-16,"{'30380974': '陈正宪', '30279466': '何如'}",2020-03-16,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,0.24,1.3628,人民币,-2.12,0.91,6.24,5.43,7.55,37.02,4.59,--,--,--,--,--,1.1,1.27,0.93,--,--,--,--,--,--,--,0.92,--,--,--,--,--,--,--,--,False,--
006351,中金红利指数A,80424512,中金基金,10000020,招商银行,'MSC270,MSCI中国A股国际红利指数,2019-01-25,{'30508219': '刘重晋'},2019-01-25,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,0.18,1.2794,人民币,-1.25,-0.94,4.09,7.02,13.61,25.6,1.74,16.87,--,--,--,--,0.66,0.77,0.8,0.83,--,--,--,--,--,--,0.79,--,--,--,--,--,--,--,--,False,--
006349,中金价值指数A,80424512,中金基金,10000020,招商银行,'MSC269,MSCI中国A股国际价值指数,2019-01-25,{'30508219': '刘重晋'},2019-01-25,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,0.16,1.2496,人民币,-1.3,0.58,6.08,7.12,6.12,18.87,4.91,10.77,13.22,--,--,--,0.81,0.98,0.93,0.88,0.9,--,--,--,--,--,0.9,--,--,--,--,--,--,--,--,False,--
501067,招商富时指数A,80036782,招商基金,80001122,中国银行,'W00508,富时中国A-H50指数,2018-12-03,{'30470772': '苏燕青'},2018-12-03,Stock,股票,Other,其他指数型,LOF,LOF,Domestic,投资境内,SHSE,上交所上市,0.22,1.5749,人民币,-2.17,-0.15,10.01,19.11,20.16,35.42,5.7,29.52,24.72,--,--,--,0.82,0.65,0.85,0.86,0.83,--,--,--,--,--,0.82,--,--,--,--,--,--,--,--,False,--
159809,博时湾区ETF,80000226,博时基金,10000020,招商银行,'HSI122,恒生沪深港通大湾区综合指数,2020-04-30,{'30335068': '万琼'},2020-04-30,Stock,股票,Other,其他指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,0.34,1.2981,人民币,-1.2,-0.82,9.47,15.22,19.96,--,6.31,--,--,--,--,--,0.76,0.68,--,--,--,--,--,--,--,--,0.78,--,--,--,--,--,--,--,--,False,--
167302,方正富邦湾区LOF,80174741,方正富邦,80001068,建设银行,'HSI122,恒生沪深港通大湾区综合指数,2019-09-26,{'30556170': '吴昊'},2019-09-26,Stock,股票,Other,其他指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,0.12,1.262,人民币,-1.18,-0.74,8.95,14.1,18.87,35.6,6.02,27.7,--,--,--,--,0.74,0.66,0.79,0.85,--,--,--,--,--,--,0.82,--,--,--,--,--,--,--,--,False,--
008407,恒生龙头指数A,80535743,恒生前海基金,80001120,农业银行,'HSI138,恒生沪深港通细分行业龙头指数,2020-05-22,{'30304033': '杨伟'},2020-05-22,Stock,股票,Other,其他指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,1.23,1.2574,人民币,-1.68,-1.12,8.41,14.95,14.13,--,4.79,--,--,--,--,--,0.7,0.61,--,--,--,--,--,--,--,--,0.76,--,--,--,--,--,--,--,--,False,--
